Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,25.45720764,24.638119,24.52630082,24.04630709,23.98504641,22.90413233,22.49154365,23.02784962,23.14019637,21.97387271
Netherlands,NLD,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Net migration,SM.POP.NETM,32373,21650,46924,51268,54876,57677,59528,60585,60758,60266,58816,57439
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,708941406.3,425802933.8,1640149697,1618625741,1482635750,2298091259,2159875374,2226489767,2450095813,2234076588,2112683130,2370476003
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10675649733,63109732335,2.39669E+11,3.28677E+11,1.17627E+11,3.2255E+11,2.33337E+11,2.11416E+11,-3.44375E+11,-33799941355,-2.37187E+11,-1.60892E+11
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.454091848,2.360522338,2.455547653,2.506898527,0.97603508,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088
Netherlands,NLD,Consumer price index (2010 = 100),FP.CPI.TOTL,64.53434813,81.94746467,104.8541039,107.4826899,108.5317587,109.1832185,109.5289654,111.0420628,112.9336621,115.9079949,117.3828783,120.5237155
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,104.0333695,125.5219499,149.2684152,149.5493313,150.0537554,157.816576,148.8586647,156.0282112,158.8232102,155.2706766,146.461778,155.7000827
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.670000076,2.730000019,5.820000172,7.239999771,7.420000076,6.869999886,6.010000229,4.840000153,3.829999924,3.380000114,3.819999933,4.210000038
Netherlands,NLD,GNI (current US$),NY.GNP.MKTP.CD,3.09525E+11,4.14983E+11,8.29583E+11,8.70916E+11,8.83166E+11,7.57773E+11,7.65033E+11,8.24285E+11,9.10599E+11,8.91679E+11,8.80056E+11,9.90138E+11
Germany,DEU,"Population, total",SP.POP.TOTL,79433029,82211508,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.861969449,0.1354316,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874,0.081693159,0.042327057
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,356970,357030,357170,357340,357380,357410,357580,357580,357580,357580,357590,..
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,227.5170538,235.5968133,230.7506255,231.1557126,232.1080539,234.1529869,235.7129294,236.5887226,237.2940123,237.8229543,238.0173188,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,16.1,15.8,..
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,0,0,0,0,0,0.2,0,..,..,..
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.69198E+12,2.15193E+12,3.74475E+12,3.80784E+12,3.85831E+12,3.74002E+12,3.64662E+12,3.61706E+12,3.93744E+12,4.08975E+12,3.99615E+12,4.29833E+12
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,21300,26180,46560,47220,47640,45780,44280,43760,47490,49220,48050,51660
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.56192E+12,2.2235E+12,3.5709E+12,3.71258E+12,3.88339E+12,3.97771E+12,4.2685E+12,4.49125E+12,4.72661E+12,4.77429E+12,4.68786E+12,4.961E+12
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19660,27050,44400,46040,47950,48690,51830,54340,57010,57460,56370,59630
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,..,8.8,8.2,8.1,8.1,7.9,7.9,7.9,7.9,..,..,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.08563415,77.92682927,80.53902439,80.4902439,81.0902439,80.64146341,80.9902439,80.99268293,80.89268293,81.29268293,80.94146341,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.45,1.38,1.41,1.42,1.47,1.5,1.6,1.57,1.57,1.54,1.53,..
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.33,12.6676,8.063,8.0694,8.0758,8.0822,8.0886,8.095,7.8568,7.6186,7.3804,..
Germany,DEU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,98.6,97,96.9,96.9,97.1,96.2,97.1,96.2,96.2,..,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.5,5.4,4,4,4,3.9,3.9,3.9,3.8,3.7,3.7,..
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,0.5,..,..,..,..,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,75,92,97,97,97,97,97,97,97,97,97,97
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,104.3469162,98.65313721,98.39868927,97.28270721,98.91829681,97.93720245,98.80513763,100.8433228,99.01779938,98.56955719,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,105.3171082,101.6141968,100.8382492,100.5386429,101.66745,102.6775589,104.0223618,103.8945618,102.5161819,101.0990601,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,99.93065643,102.1676102,100.8108902,99.71071625,98.82263947,98.81199646,98.40927887,97.59349823,97.54060364,97.10997772,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0.982500017,0.961369991,0.964460015,0.965309978,0.966109991,0.963729978,0.957650006,0.960990012,0.965369999,0.970099986,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113000,113540,114130,114150,114170,114190,114190,114190,114190,114190,114190,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,38.72689503,38.78740347,38.78740347,38.46910538,38.83287543,38.54171536
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,41.95072755,26.05669782,23.66915888,23.394081,23.11900312,22.84392523,22.84392523,22.84392523,22.84392523,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,1.056365142,0.411941894,0.200687484,0.285857247,0.429833546,0.878656939,0.838301068,0.421625392,0.366515156,0.308266936,0.181157523,0.159749771
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4421.364531,4094.06036,3876.948104,3939.529563,3779.461921,3817.549415,..,..,..,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.02660923,10.09931602,9.451317705,9.62420735,9.088506897,9.087290909,9.073006686,8.858293847,8.536196091,7.911621016,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6639.731691,6635.421406,7270.152523,7217.529089,7035.482975,..,..,..,..,..,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1.77167E+12,1.94798E+12,3.52714E+12,3.7338E+12,3.88909E+12,3.35759E+12,3.46985E+12,3.69085E+12,3.97444E+12,3.88823E+12,3.88967E+12,4.25993E+12
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.255006083,2.912502964,0.418497594,0.437591303,2.209543431,1.491931528,2.229999868,2.680231114,0.981232606,1.056603898,-3.696788705,2.626987267
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.02775102,30.67834943,40.20693474,39.66019884,39.00083008,39.32548626,38.69638311,40.07416227,41.2110119,41.0167969,37.38517603,41.71222322
Germany,DEU,Time required to start a business (days),IC.REG.DURS,..,..,14.5,14.5,14.5,10.5,8,8,8,8,..,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.343465197,59.10608068,113.3108833,122.4697309,121.5873792,117.4073504,125.6749823,132.7695384,129.6794748,128.9265144,128.8867207,127.5648538
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,17.22153827,17.29432832,17.20601614,17.82123201,18.07932578,15.80791212,15.74446286,16.38465067,15.49963163,15.22554676
Germany,DEU,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Net migration,SM.POP.NETM,479954,60905,317082,342555,369027,397921,432017,430803,392587,360560,334055,312735
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4876062012,3603502764,14637030444,16395715917,17075378095,15578082899,15197536776,15688314346,18903420949,18729702719,19359318362,20411777594
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2556702846,2.48007E+11,65443087632,67199694459,19488312315,62422464519,64707795193,1.09506E+11,1.66868E+11,71679659389,1.42779E+11,73654317282
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.696471378,1.440268187,2.008490922,1.50472098,0.906797949,0.51442054,0.491748625,1.509496558,1.732167661,1.445667015,0.50668989,3.142969673
Germany,DEU,Consumer price index (2010 = 100),FP.CPI.TOTL,67.47510889,85.69880906,104.1253451,105.6921411,106.6505552,107.1991876,107.7263381,109.3524635,111.2466315,112.8548873,113.4267116,116.9916788
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,45.86358758,61.526061,86.51405488,85.0788767,84.62009339,86.24622461,84.76964597,87.23720295,88.51987104,87.68640989,80.39830506,88.74277782
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.889999866,7.920000076,5.380000114,5.230000019,4.980000019,4.619999886,4.119999886,3.75,3.380000114,3.140000105,3.859999895,3.569999933
Germany,DEU,GNI (current US$),NY.GNP.MKTP.CD,1.79087E+12,1.93702E+12,3.61177E+12,3.82026E+12,3.96701E+12,3.4341E+12,3.55593E+12,3.77879E+12,4.10843E+12,4.01908E+12,4.00419E+12,4.41103E+12
France,FRA,"Population, total",SP.POP.TOTL,58044701,60921384,65662240,66002289,66312067,66548272,66724104,66918020,67158348,67388001,67571107,67749632
France,FRA,Population growth (annual %),SP.POP.GROW,0.480817154,0.686782587,0.48395349,0.516539661,0.468246342,0.35556924,0.263868789,0.290202116,0.358494582,0.341374143,0.271350508,0.263854757
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549086,549087,549087,549087,549087,549087,549087,549087,549087,549087,549086.87,..
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,106.00494,111.2583191,119.9185473,120.5395767,121.1053224,121.5367021,121.857823,122.2119706,122.6508802,123.0702941,123.4046994,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,13.8,..,..
France,FRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,0.1,0.1,0,0.1,0.1,0,0,..,..,..
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.20215E+12,1.52227E+12,2.85061E+12,2.8909E+12,2.87405E+12,2.73726E+12,2.60889E+12,2.56409E+12,2.76477E+12,2.8616E+12,2.66486E+12,2.99155E+12
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20710,24990,43410,43800,43340,41130,39100,38320,41170,42460,39440,44160
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.03098E+12,1.61435E+12,2.5281E+12,2.66695E+12,2.71973E+12,2.7772E+12,2.92469E+12,3.05043E+12,3.19784E+12,3.37086E+12,3.21621E+12,3.49977E+12
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17760,26500,38500,40410,41010,41730,43830,45580,47620,50020,47600,51660
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,..,8.2,7.8,8,8,7.9,8,8.1,8,..,..,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6,79.05609756,81.96829268,82.2195122,82.7195122,82.32195122,82.57317073,82.57560976,82.67560976,82.82682927,82.17560976,..
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77,1.89,2.01,1.99,2,1.96,1.92,1.89,1.87,1.86,1.83,..
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.7576,7.6438,6.648,6.2638,5.8796,5.4954,5.1112,4.727,4.7362,4.7454,4.7546,..
France,FRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,97.1,98.3,98.3,97.7,97.4,98,98.1,97.6,..,..
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9,5.4,4.1,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,..
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,71,84,91,90,91,91,90,90,90,92,92,92
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.1289825,92.93036652,..,..,..,..,..,..,..,..,..,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.4468918,100.4282608,102.5231628,102.2764435,101.2803497,101.9896393,102.2604294,102.4172211,102.4644089,102.5394821,102.8111496,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.06481934,105.5902176,105.8135834,104.3766022,103.425827,103.3960419,103.3080978,103.7560806,103.7733307,104.2929916,104.6316833,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.028370023,0.996110022,1.00304997,1.005679965,1.006850004,1.003419995,1.002500057,1.001940012,1.000800014,0.998740017,0.997049987,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,144360,152880,165858,166692,167526,168360,169194,170028,170862,171696,172530,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,26.08071835,33.20749968,33.20749968,35.03873619,36.16829082,36.39336762
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.8405,16.3495,14.0315,13.5785,13.6485,14.058,13.218,13.473,13.425,13.425,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.624054065,1.026090187,0.809033957,0.841828231,0.795000594,0.683771062,0.592247249,0.618752779,0.687212829,0.670255811,0.600387385,0.593043485
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3859.28383,4134.874579,3836.514548,3833.324932,3659.087795,3692.017833,..,..,..,..,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.137338876,6.124614634,5.153951699,5.129519032,4.616052854,4.677807228,4.70474678,4.749542598,4.572030089,4.459547465,..,..
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5988.66036,7223.473452,7363.151181,7367.441453,6939.943525,..,..,..,..,..,..,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1.26918E+12,1.36564E+12,2.68367E+12,2.81188E+12,2.85596E+12,2.43919E+12,2.47296E+12,2.59515E+12,2.79096E+12,2.72887E+12,2.63901E+12,2.95788E+12
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.923935081,3.923669227,0.313134751,0.576326675,0.956183052,1.112912341,1.095464404,2.291419994,1.865066071,1.842971814,-7.784586492,6.816589136
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.76032181,27.26627147,30.49903198,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778,29.41359525,31.39091596
France,FRA,Time required to start a business (days),IC.REG.DURS,..,..,6.5,6.5,4.5,4,3.5,3.5,3.5,4,..,..
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.502012864,49.52209267,98.71349646,99.98234788,102.8881154,104.4996731,105.5973124,107.5983841,109.5588076,111.8637727,112.8271405,..
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,26.66266056,27.15599792,27.4407038,28.18460929,27.90946271,25.99700542,25.91703366,26.91144459,23.14438397,21.91946457
France,FRA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Net migration,SM.POP.NETM,11404,102857,49080,36552,26585,18807,14729,13175,14391,17403,18335,20614
France,FRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4034759033,8869551607,22666366759,24412282153,25358374728,24066989837,24042348847,24884547856,26229274711,30024725081,28823157458,32077312215
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13183285335,41389082665,32944663318,31589283791,5804878133,42825414106,32803666729,35868111746,77493098693,53499337504,14725353076,88427620691
France,FRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.19428338,1.675959887,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,1.850815083,1.108254923,0.476498853,1.64233141
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,71.18812578,84.38913231,104.107058,105.0062468,105.5394253,105.5790178,105.7725809,106.864453,108.8423164,110.0485668,110.5729469,112.3889211
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,42.73605519,55.86124572,59.70205917,59.76405507,60.47879652,61.75169393,61.10014238,62.96184729,64.4379526,64.14147319,56.86382289,60.8396678
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.359999657,10.22000027,9.840000153,9.909999847,10.27000046,10.35000038,10.06000042,9.409999847,9.020000458,8.409999847,8.010000229,7.860000134
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,1.2736E+12,1.38721E+12,2.74235E+12,2.87486E+12,2.91786E+12,2.49186E+12,2.52528E+12,2.65381E+12,2.85566E+12,2.78742E+12,2.67999E+12,3.04518E+12
Singapore,SGP,"Population, total",SP.POP.TOTL,3047132,4027887,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566
Singapore,SGP,Population growth (annual %),SP.POP.GROW,3.889093607,1.732042233,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,-4.1703363
Singapore,SGP,Surface area (sq. km),AG.SRF.TOTL.K2,680,680,716,717,719,719,719,722,724,726,728,..
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,4547.958209,6011.771642,7524.6983,7636.721358,7714.702398,7806.77292,7908.720733,7882.377809,7897.305322,7965.878492,7918.951253,..
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,34878922596,95389561740,2.74704E+11,2.94062E+11,3.08373E+11,2.94215E+11,2.98582E+11,3.06359E+11,3.1955E+11,3.31157E+11,3.12755E+11,3.49101E+11
Singapore,SGP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11450,23680,51710,54460,56380,53160,53250,54590,56670,58060,55010,64010
Singapore,SGP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,71831780811,1.75246E+11,4.16579E+11,4.24002E+11,4.45708E+11,4.48558E+11,4.7076E+11,4.94479E+11,4.98731E+11,5.11185E+11,4.90887E+11,5.58723E+11
Singapore,SGP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,23570,43510,78420,78530,81490,81040,83960,88110,88450,89630,86340,102450
Singapore,SGP,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.29512195,77.95121951,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195,83.74390244,..
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83,1.6,1.29,1.19,1.25,1.24,1.2,1.16,1.14,1.14,1.1,..
Singapore,SGP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.9138,7.501,3.909,3.8332,3.7574,3.6816,3.6058,3.53,3.5134,3.4968,3.4802,..
Singapore,SGP,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99.7,99.7,99.6,99.7,99.7,99.7,99.6,99.6,99.6,99.6,..
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7,3.9,2.8,2.8,2.7,2.7,2.7,2.6,2.5,2.4,2.2,..
Singapore,SGP,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,3.3,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84,96,95,95,95,95,95,95,95,95,95,95
Singapore,SGP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,99.78926849,99.25823975,99.92182922,98.07794952,101.4013977,..
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,86.3142395,85.0342865,85.47761536,84.46795654,100.7732086,100.6269531,100.2618713,100.6925812,100.5359116,..
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,107.8590088,107.5746002,105.8442993,104.7149582,103.1995926,..
Singapore,SGP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,0.995970011,0.994949996,0.995630026,0.996609986,0.996010005,..
Singapore,SGP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
Singapore,SGP,Forest area (sq. km),AG.LND.FRST.K2,148.269,170.135,172.328,169.79,167.252,164.714,162.855,161.1,159.3,157.5,155.7,..
Singapore,SGP,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,2.486652527,2.463062829,2.463062829,2.463630193,2.463630193,2.463630223
Singapore,SGP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,200.5229167,313.89375,160.0334167,132.4278333,108.5055833,84.58333333,84.96666667,83.21666667,81.38333333,82.16666667,..,..
Singapore,SGP,Urban population growth (annual %),SP.URB.GROW,3.889093607,1.732042233,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,-4.1703363
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3782.720276,4634.72585,4898.330465,4880.40607,5121.804318,..,..,..,..,..,..,..
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.507300635,10.45709574,8.22409727,8.132743535,8.117411688,8.207765834,8.221450295,8.755841796,8.406228967,8.307079491,..,..
Singapore,SGP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4983.046353,7575.435954,8673.985216,8680.606361,8844.687593,..,..,..,..,..,..,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,36144336769,96074477958,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18832E+11,3.43193E+11,3.76998E+11,3.75473E+11,3.45296E+11,3.96987E+11
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.820899557,9.038316326,4.435497594,4.817630991,3.935540277,2.976799316,3.56169799,4.661435049,3.661304994,1.095672567,-4.143105621,7.613962615
Singapore,SGP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,167.1396734,176.0136302,172.4933529,171.9639837,168.5137834,151.0867904,138.559211,144.9887396,147.7282672,146.5332956,150.011125,153.4742634
Singapore,SGP,Time required to start a business (days),IC.REG.DURS,..,..,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,..,..
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.711595724,67.77675756,149.9274113,154.0346262,145.4770145,145.7181198,148.123236,145.4058271,147.3617155,154.0006188,142.8931601,145.7770162
Singapore,SGP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,48.45444254,50.31955983,50.63292707,52.21071159,52.22571188,53.06586728,51.56363869,51.80790808,55.25742245,..
Singapore,SGP,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
